,time,open,high,low,close,volume
485,12/5/2019,150.05,150.32,149.48,149.93,17880601
486,12/6/2019,150.99,151.87,150.27,151.75,16410400
487,12/9/2019,151.07,152.21,150.91,151.36,16741350
488,12/10/2019,151.29,151.89,150.76,151.13,16481060
489,12/11/2019,151.54,151.87,150.33,151.7,18860001
490,12/12/2019,151.65,153.44,151.02,153.24,24645366
491,12/13/2019,153,154.89,152.83,154.53,23850062
492,12/16/2019,155.11,155.9,154.82,155.53,24152770
493,12/17/2019,155.45,155.71,154.45,154.69,25443527
494,12/18/2019,154.3,155.48,154.18,154.37,24132379
495,12/19/2019,154,155.77,153.75,155.71,25813825
496,12/20/2019,157.35,158.49,156.29,157.41,53599613
497,12/23/2019,158.12,158.12,157.27,157.41,17726283
498,12/24/2019,157.48,157.71,157.12,157.38,8989150
499,12/26/2019,157.56,158.73,157.4,158.67,14526927
500,12/27/2019,159.45,159.55,158.22,158.96,18414352
501,12/30/2019,158.99,159.02,156.73,157.59,16356720
502,12/31/2019,156.77,157.77,156.45,157.7,18393383
503,1/2/2020,158.78,160.73,158.33,160.62,22634546
504,1/3/2020,158.32,159.94,158.06,158.62,21121681
505,1/6/2020,157.08,159.1,156.51,159.03,20826702
506,1/7/2020,159.32,159.67,157.32,157.58,21881740
507,1/8/2020,158.93,160.8,157.95,160.09,27762026
508,1/9/2020,161.84,162.22,161.03,162.09,21399951
509,1/10/2020,162.82,163.22,161.18,161.34,20733946
510,1/13/2020,161.76,163.31,161.26,163.28,21637007
511,1/14/2020,163.39,163.6,161.72,162.13,23500783
512,1/15/2020,162.62,163.94,162.57,163.18,21417871
513,1/16/2020,164.35,166.24,164.03,166.17,23865360
514,1/17/2020,167.42,167.47,165.43,167.1,34371659
515,1/21/2020,166.68,168.19,166.43,166.5,29517191
516,1/22/2020,167.4,167.49,165.68,165.7,24138777
517,1/23/2020,166.19,166.8,165.27,166.72,19680766
518,1/24/2020,167.51,167.53,164.45,165.04,24918117
519,1/27/2020,161.15,163.38,160.2,162.28,32078067
520,1/28/2020,163.78,165.76,163.07,165.46,24899940
521,1/29/2020,167.84,168.75,165.69,168.04,35127771
522,1/30/2020,174.05,174.05,170.79,172.78,51597470
523,1/31/2020,172.21,172.4,169.58,170.23,36142690
524,2/3/2020,170.43,174.5,170.4,174.38,30149052
525,2/4/2020,177.14,180.64,176.31,180.12,36433339
526,2/5/2020,184.03,184.2,178.41,179.9,39186324
527,2/6/2020,180.97,183.82,180.06,183.63,27751381
528,2/7/2020,182.84,185.63,182.48,183.89,33529074
529,2/10/2020,183.58,188.84,183.25,188.7,35844267
530,2/11/2020,190.65,190.7,183.5,184.44,53159906
531,2/12/2020,185.58,185.85,181.85,184.71,47062921
532,2/13/2020,183.08,186.23,182.87,183.71,35295834
533,2/14/2020,183.25,185.41,182.65,185.35,23149516
534,2/18/2020,185.6,187.7,185.5,187.23,27853113
535,2/19/2020,188.06,188.18,186.47,187.28,29997471
536,2/20/2020,186.95,187.25,181.1,184.42,36862376
537,2/21/2020,183.17,183.5,177.25,178.59,48600385
538,2/24/2020,167.77,174.55,163.23,170.89,68311066
539,2/25/2020,174.2,174.84,167.65,168.07,68073295
540,2/26/2020,169.71,173.26,168.21,170.17,56387148
541,2/27/2020,163.32,167.03,157.98,158.18,93174906
542,2/28/2020,152.41,163.71,152,162.01,97073557
543,3/2/2020,165.31,172.92,162.31,172.79,71030810
544,3/3/2020,173.8,175,162.26,164.51,71677019
545,3/4/2020,168.48,170.7,165.62,170.55,49814383
546,3/5/2020,166.04,170.87,165.69,166.27,47817251
547,3/6/2020,162.61,163.11,156,161.57,72821057
548,3/9/2020,151,157.75,150,150.62,70419274
549,3/10/2020,158.16,161.03,152.58,160.92,65354385
550,3/11/2020,157.13,157.7,151.15,153.63,56504304
551,3/12/2020,145.3,153.47,138.58,139.06,93226366
552,3/13/2020,147.5,161.91,140.73,158.83,92727446
553,3/16/2020,140,149.35,135,135.42,87905868
554,3/17/2020,140,147.5,135,146.57,81059817
555,3/18/2020,138,146,135.02,140.4,81593173
556,3/19/2020,142.77,150.15,139,142.71,85922661
557,3/20/2020,146,147.1,135.86,137.35,84866215
558,3/23/2020,137.01,140.57,132.52,135.98,78975176
559,3/24/2020,143.75,149.6,141.27,148.34,82516727
560,3/25/2020,148.91,154.33,144.44,146.92,75638224
561,3/26/2020,148.4,156.66,148.37,156.11,64694427
562,3/27/2020,151.75,154.89,149.2,149.7,57042291
563,3/30/2020,152.44,160.6,150.01,160.23,63420326
564,3/31/2020,159.4,164.78,156.56,157.71,77927186
565,4/1/2020,153,157.75,150.82,152.11,57969926
566,4/2/2020,151.86,155.48,150.36,155.26,49630735
567,4/3/2020,155.1,157.38,152.19,153.83,41243284
568,4/6/2020,160.32,166.5,157.58,165.27,67111697
569,4/7/2020,169.58,170,163.26,163.49,62769038
570,4/8/2020,165.67,166.67,163.5,165.13,48318234
571,4/9/2020,166.36,167.37,163.33,165.14,51431775
572,4/13/2020,164.35,165.57,162.3,165.51,41905264
573,4/14/2020,169,173.75,168,173.7,52874338
574,4/15/2020,171.2,173.57,169.24,171.88,40940833
575,4/16/2020,174.3,177.28,172.9,177.04,50479610
576,4/17/2020,179.5,180,175.87,178.6,52765625
577,4/20/2020,176.63,178.75,174.99,175.06,36669595
578,4/21/2020,173.5,173.67,166.11,167.82,56203749
579,4/22/2020,171.39,174,170.82,173.52,34651604
580,4/23/2020,174.11,175.06,170.91,171.42,32790804
581,4/24/2020,172.06,174.56,170.71,174.55,34305320
582,4/27/2020,176.59,176.9,173.3,174.05,33194384
583,4/28/2020,175.59,175.67,169.39,169.81,34392694
584,4/29/2020,173.22,177.68,171.88,177.43,51286559
585,4/30/2020,180,180.4,176.23,179.21,53875857
586,5/1/2020,175.8,178.64,174.01,174.57,39370474
587,5/4/2020,174.49,179,173.8,178.84,30372862
588,5/5/2020,180.62,183.65,179.9,180.76,36839168
589,5/6/2020,182.08,184.2,181.63,182.54,32139299
590,5/7/2020,184.17,184.55,182.58,183.6,28315992
591,5/8/2020,184.98,185,183.36,184.68,30912638
592,5/11/2020,183.15,187.51,182.85,186.74,30892660
593,5/12/2020,186.8,187.04,182.3,182.51,32038199
594,5/13/2020,182.55,184.05,176.54,179.75,44711488
595,5/14/2020,177.54,180.69,175.68,180.53,41873911
596,5/15/2020,179.06,187.06,177,183.16,46610382
597,5/18/2020,185.75,186.2,183.96,184.91,35306620
598,5/19/2020,185.03,186.6,183.49,183.63,26799116
599,5/20/2020,184.81,185.85,183.94,185.66,31261334
600,5/21/2020,185.4,186.67,183.29,183.43,29119513
601,5/22/2020,183.19,184.46,182.54,183.51,20826898
602,5/26/2020,186.34,186.5,181.1,181.57,36073609
603,5/27/2020,180.2,181.99,176.6,181.81,39517146
604,5/28/2020,180.74,184.15,180.38,181.4,33831824
605,5/29/2020,182.73,184.27,180.41,183.25,42146720
606,6/1/2020,182.54,183,181.46,182.83,22668821
607,6/2/2020,184.25,185,181.35,184.91,30794585
608,6/3/2020,184.82,185.94,183.58,185.36,27311016
609,6/4/2020,184.3,185.84,182.3,182.92,28761809
610,6/5/2020,182.62,187.73,182.01,187.2,39893643
611,6/8/2020,185.94,188.55,184.44,188.36,33211590
612,6/9/2020,188,190.7,187.26,189.8,29783916
613,6/10/2020,191.12,198.52,191.01,196.84,43872329
614,6/11/2020,193.13,195.76,186.07,186.27,52854672
615,6/12/2020,190.54,191.72,185.18,187.74,43373587
616,6/15/2020,184.58,190.82,184.01,188.94,32770189
617,6/16/2020,192.89,195.58,191.46,193.57,42556656
618,6/17/2020,195.03,196.32,193.69,194.24,25687822
619,6/18/2020,194,196.49,194,196.32,23061648
620,6/19/2020,198.59,199.29,194.37,195.15,44441141
621,6/22/2020,195.79,200.76,195.23,200.57,32818929
622,6/23/2020,202.09,203.95,201.42,201.91,30917447
623,6/24/2020,201.6,203.25,196.56,197.84,36740647
624,6/25/2020,197.8,200.61,195.47,200.34,27803933
625,6/26/2020,199.73,199.89,194.88,196.33,54675780
626,6/29/2020,195.78,198.53,193.55,198.44,26701586
627,6/30/2020,197.88,204.4,197.74,203.51,34310283
628,7/1/2020,203.14,206.35,201.77,204.7,32061206
629,7/2/2020,205.68,208.02,205,206.26,29315762
630,7/6/2020,208.83,211.13,208.09,210.7,31897629
631,7/7/2020,210.45,214.67,207.99,208.25,33600732
632,7/8/2020,210.07,213.26,208.69,212.83,33600025
633,7/9/2020,216.33,216.38,211.47,214.32,33121681
634,7/10/2020,213.62,214.08,211.08,213.67,26177633
635,7/13/2020,214.48,215.8,206.5,207.07,38135606
636,7/14/2020,206.13,208.85,202.03,208.35,37591820
637,7/15/2020,209.56,211.33,205.03,208.04,32179409
638,7/16/2020,205.4,205.7,202.31,203.92,29940653
639,7/17/2020,204.47,205.04,201.39,202.88,31635281
640,7/20/2020,205,212.3,203.01,211.6,36884836
641,7/21/2020,213.66,213.94,208.03,208.75,38105777
642,7/22/2020,209.2,212.3,208.39,211.75,49605692
643,7/23/2020,207.19,210.92,202.15,202.54,67457035
644,7/24/2020,200.42,202.86,197.51,201.3,39826989
645,7/27/2020,201.47,203.97,200.86,203.85,30160867
646,7/28/2020,203.61,204.7,201.74,202.02,23251388
647,7/29/2020,202.5,204.65,202.01,204.06,19632602
648,7/30/2020,201,204.46,199.57,203.9,25079596
649,7/31/2020,204.4,205.1,199.01,205.01,51247969
650,8/3/2020,211.52,217.64,210.44,216.54,78983009
651,8/4/2020,214.17,214.77,210.31,213.29,49280056
652,8/5/2020,214.9,215,211.57,212.94,28858621
653,8/6/2020,212.34,216.37,211.55,216.35,32656843
654,8/7/2020,214.85,215.7,210.93,212.48,27820421
655,8/10/2020,211.67,211.88,206.35,208.25,36716462
656,8/11/2020,207.16,207.65,203.14,203.38,36446459
657,8/12/2020,205.29,210.28,204.75,209.19,28041364
658,8/13/2020,209.44,211.35,208.15,208.7,22588870
659,8/14/2020,208.76,209.59,207.51,208.9,17958936
660,8/17/2020,209.6,211.19,208.92,210.28,20184757
661,8/18/2020,210.53,212.36,209.21,211.49,21336167
662,8/19/2020,211.49,212.1,209.25,209.7,27627561
663,8/20/2020,209.54,215,208.91,214.58,26981478
664,8/21/2020,213.86,216.25,212.85,213.02,36249319
665,8/24/2020,214.79,215.52,212.43,213.69,25460147
666,8/25/2020,213.1,216.61,213.1,216.47,23043696
667,8/26/2020,217.88,222.09,217.36,221.15,39600828
668,8/27/2020,222.89,231.15,219.4,226.58,57602195
669,8/28/2020,228.18,230.64,226.58,228.91,26292896
670,8/31/2020,227,228.7,224.31,225.53,28774156
671,9/1/2020,225.51,227.45,224.43,227.27,25791235
672,9/2/2020,227.97,232.86,227.35,231.65,34080839
673,9/3/2020,229.27,229.31,214.96,217.3,58400288
674,9/4/2020,215.1,218.36,205.19,214.25,59664072
675,9/8/2020,206.5,210.03,202.2,202.66,52924330
676,9/9/2020,207.6,214.84,206.7,211.29,45678986
677,9/10/2020,213.4,214.74,204.11,205.37,35461514
678,9/11/2020,207.2,208.63,201.24,204.03,33620073
679,9/14/2020,204.24,209.2,204.03,205.41,30375768
680,9/15/2020,208.42,209.78,206.93,208.78,21823942
681,9/16/2020,210.62,210.65,204.64,205.05,26372464
682,9/17/2020,200.05,204.33,199.96,202.91,34011257
683,9/18/2020,202.8,203.65,196.25,200.39,55225326
684,9/21/2020,197.19,202.71,196.38,202.54,39839657
685,9/22/2020,205.06,208.1,202.08,207.42,33517065
686,9/23/2020,207.9,208.1,200.03,200.59,30803780
687,9/24/2020,199.85,205.57,199.2,203.19,31202493
688,9/25/2020,203.55,209.04,202.54,207.82,29437312
689,9/28/2020,210.88,212.57,208.06,209.44,32004936
690,9/29/2020,209.35,210.07,206.81,207.26,24464472
691,9/30/2020,207.73,211.98,206.54,210.33,33829088
692,10/1/2020,213.49,213.99,211.32,212.46,27158418
693,10/2/2020,208,210.99,205.54,206.19,33154781
694,10/5/2020,207.22,210.41,206.98,210.38,21331561
695,10/6/2020,208.82,210.18,204.82,205.91,28554261
696,10/7/2020,207.06,210.11,206.72,209.83,25681054
697,10/8/2020,210.51,211.19,208.32,210.58,19925837
698,10/9/2020,211.23,215.86,211.23,215.81,26458047
699,10/12/2020,218.79,223.86,216.81,221.4,40461368
700,10/13/2020,222.72,225.21,220.43,222.86,28950843
701,10/14/2020,223,224.22,219.13,220.86,23451713
702,10/15/2020,217.1,220.36,216.01,219.66,22733064
703,10/16/2020,220.15,222.29,219.32,219.66,26057882
704,10/19/2020,220.42,222.3,213.72,214.22,27625841
705,10/20/2020,215.8,217.37,213.09,214.65,22753511
706,10/21/2020,213.12,216.92,213.12,214.8,22724906
707,10/22/2020,213.93,216.06,211.7,214.89,22351450
708,10/23/2020,215.03,216.28,213.16,216.23,18879608
709,10/26/2020,213.85,216.34,208.1,210.08,37111561
710,10/27/2020,211.59,214.67,210.33,213.25,36700325
711,10/28/2020,207.67,208.84,202.1,202.68,51195593
712,10/29/2020,204.07,207.36,203.37,204.72,31432563
713,10/30/2020,203.5,204.29,199.62,202.47,36980111
714,11/2/2020,204.29,205.28,200.12,202.33,30842163
715,11/3/2020,203.89,208.12,203.12,206.43,27512030
716,11/4/2020,214.02,218.32,212.42,216.39,42311777
717,11/5/2020,222.04,224.12,221.15,223.29,36080137
718,11/6/2020,222.26,224.36,218.03,223.72,25231895
719,11/9/2020,224.44,228.12,217.88,218.39,44394950
720,11/10/2020,214.5,216.5,209.72,211.01,44045120
721,11/11/2020,212.39,218.04,212.2,216.55,29440788
722,11/12/2020,217.21,219.11,214.46,215.44,21616115
723,11/13/2020,216.36,217.42,214.16,216.51,18630307
724,11/16/2020,214.87,217.74,214.52,217.23,24953344
725,11/17/2020,216.1,217.68,214.08,214.46,24154112
726,11/18/2020,213.65,215.17,210.93,211.08,28372789
727,11/19/2020,211.38,213.03,209.93,212.42,24792746
728,11/20/2020,212.2,213.28,210,210.39,22843119
729,11/23/2020,210.95,212.29,208.16,210.11,25683507
730,11/24/2020,209.59,214.25,208.86,213.86,33979731
731,11/25/2020,215.11,215.29,212.46,213.87,21012887
732,11/27/2020,214.85,216.27,214.04,215.23,14512213
733,11/30/2020,214.1,214.76,210.84,214.07,33064753
734,12/1/2020,214.51,217.32,213.35,216.21,30931318
735,12/2/2020,214.88,215.47,212.8,215.37,23724509
736,12/3/2020,214.61,216.38,213.65,214.24,25120922
737,12/4/2020,214.22,215.38,213.18,214.36,24666039
738,12/7/2020,214.37,215.54,212.99,214.29,24619997
739,12/8/2020,213.97,216.95,212.89,216.01,23284094
740,12/9/2020,215.16,215.22,211.21,211.8,32440603
741,12/10/2020,211.77,213.08,210.36,210.52,26467017
742,12/11/2020,210.05,213.32,209.11,213.26,30979440
743,12/14/2020,213.1,216.21,212.88,214.2,28798379
744,12/15/2020,215.16,215.42,212.24,214.13,27018106
745,12/16/2020,214.75,220.11,214.72,219.28,35023253
746,12/17/2020,219.87,220.89,217.92,219.42,32515784
747,12/18/2020,218.59,219.69,216.02,218.59,63354922
748,12/21/2020,217.55,224,217.28,222.59,37181886
749,12/22/2020,222.69,225.63,221.85,223.94,22643397
750,12/23/2020,223.11,223.56,220.8,221.02,18699638
751,12/24/2020,221.42,223.61,221.2,222.75,10550572
752,12/28/2020,224.45,226.03,223.02,224.96,17933496
753,12/29/2020,226.31,227.18,223.58,224.15,17403213
754,12/30/2020,225.23,225.63,221.47,221.68,20272337
755,12/31/2020,221.7,223,219.68,222.42,20942132
756,1/4/2021,222.53,223,214.81,217.69,37130139
757,1/5/2021,217.26,218.52,215.7,217.9,23822953
758,1/6/2021,212.17,216.49,211.94,212.25,35930653
759,1/7/2021,214.04,219.34,213.71,218.29,27694480
760,1/8/2021,218.68,220.58,217.03,219.62,22956206
761,1/11/2021,218.47,218.91,216.73,217.49,23047029
762,1/12/2021,216.5,217.1,213.32,214.93,23249336
763,1/13/2021,214.02,216.76,213.93,216.34,20087080
764,1/14/2021,215.91,217.46,212.74,213.02,29346737
765,1/15/2021,213.52,214.51,212.03,212.65,31746512
766,1/19/2021,213.75,216.98,212.63,216.44,30480859
767,1/20/2021,217.7,225.79,217.29,224.34,37777260
768,1/21/2021,224.7,226.3,222.42,224.97,30749553
769,1/22/2021,227.08,230.07,225.8,225.95,30172663
770,1/25/2021,229.12,229.78,224.22,229.53,33152095
771,1/26/2021,231.86,234.18,230.08,232.33,49169601
772,1/27/2021,238,240.44,230.14,232.9,69870638
773,1/28/2021,235.61,242.64,235.09,238.93,49111159
774,1/29/2021,235.99,238.02,231.35,231.96,42503138
775,2/1/2021,235.06,242.5,232.43,239.65,33314193
776,2/2/2021,241.3,242.31,238.69,239.51,25916337
777,2/3/2021,239.57,245.09,239.26,243,27158104
778,2/4/2021,242.66,243.24,240.37,242.01,25296100
779,2/5/2021,242.23,243.28,240.42,242.2,18054752
780,2/8/2021,243.15,243.68,240.81,242.47,22211929
781,2/9/2021,241.87,244.76,241.38,243.77,23564953
782,2/10/2021,245,245.92,240.89,242.82,22186706
783,2/11/2021,244.78,245.15,242.15,244.49,15751059
784,2/12/2021,243.93,245.3,242.73,244.99,16561079
785,2/16/2021,245.03,246.13,242.92,243.7,26728487
786,2/17/2021,241.32,244.31,240.94,244.2,21673109
787,2/18/2021,241.8,243.93,240.86,243.79,16925563
788,2/19/2021,243.75,243.86,240.18,240.97,25262600
789,2/22/2021,237.42,237.93,232.4,234.51,36446936
790,2/23/2021,230.32,234.83,228.73,233.27,30228704
791,2/24/2021,230.01,235.2,229,234.55,26339746
792,2/25/2021,232.08,234.59,227.88,228.99,39542235
793,2/26/2021,231.52,235.37,229.54,232.38,37819227
794,3/1/2021,235.9,237.47,233.15,236.94,25332837
795,3/2/2021,237.01,237.3,233.45,233.87,22812459
796,3/3/2021,232.16,233.58,227.26,227.56,34029526
797,3/4/2021,226.74,232.49,224.26,226.73,44727785
798,3/5/2021,229.52,233.27,226.46,231.6,41872770
799,3/8/2021,231.37,233.36,227.13,227.39,35267440
800,3/9/2021,232.88,235.38,231.67,233.78,33080531
801,3/10/2021,237,237,232.04,232.42,29746812
802,3/11/2021,234.96,239.17,234.31,237.13,29907586
803,3/12/2021,234.01,235.82,233.23,235.75,22653662
804,3/15/2021,234.96,235.18,231.81,234.81,26042669
805,3/16/2021,236.28,240.06,235.94,237.71,28092196
806,3/17/2021,236.15,238.55,233.23,237.04,29562100
807,3/18/2021,232.56,234.19,230.33,230.72,34852251
808,3/19/2021,231.02,232.47,229.35,230.35,46430730
809,3/22/2021,230.27,236.9,230.14,235.99,30127005
810,3/23/2021,237.48,241.05,237.07,237.58,31638376
811,3/24/2021,237.84,238,235.32,235.46,25620127
812,3/25/2021,235.3,236.94,231.57,232.34,34061853
813,3/26/2021,231.55,236.71,231.55,236.48,25479853
814,3/29/2021,236.59,236.8,231.88,235.24,25227455
815,3/30/2021,233.52,233.85,231.1,231.85,24792012
816,3/31/2021,232.91,239.1,232.39,235.77,43623471
817,4/1/2021,238.47,242.84,238.05,242.35,30337982
818,4/5/2021,242.76,249.96,242.7,249.07,36910609
819,4/6/2021,247.61,249.4,246.88,247.86,22931923
820,4/7/2021,247.81,250.93,247.19,249.9,22719835
821,4/8/2021,252.77,254.14,252,253.25,23625197
822,4/9/2021,252.87,255.99,252.44,255.85,24326833
823,4/12/2021,254.71,257.67,254.62,255.91,27098942
824,4/13/2021,257.26,259.19,256.83,258.49,23837469
825,4/14/2021,257.48,258.83,255.16,255.59,23070938
826,4/15/2021,257.93,259.93,257.73,259.5,25627481
827,4/16/2021,259.47,261,257.6,260.74,24878582
828,4/19/2021,260.19,261.48,257.82,258.74,23209260
829,4/20/2021,257.82,260.2,256.84,258.26,19722875
830,4/21/2021,258.94,260.68,257.25,260.58,24030383
831,4/22/2021,260.21,261.78,255.64,257.17,25606152
832,4/23/2021,257.88,261.51,257.27,261.15,21499286
833,4/26/2021,261.66,262.44,260.17,261.55,19763346
834,4/27/2021,261.58,263.19,260.12,261.97,31014213
835,4/28/2021,256.08,256.54,252.95,254.56,46903119
836,4/29/2021,255.46,256.1,249,252.51,40589023
837,4/30/2021,249.74,253.08,249.6,252.18,30945098
838,5/3/2021,253.4,254.35,251.12,251.86,19626568
839,5/4/2021,250.97,251.21,245.76,247.79,32756052
840,5/5/2021,249.06,249.5,245.82,246.47,21901325
841,5/6/2021,246.45,249.86,244.69,249.73,26491085
842,5/7/2021,252.15,254.3,251.17,252.46,27032912
843,5/10/2021,250.87,251.73,247.12,247.18,29299890
844,5/11/2021,244.55,246.6,242.57,246.23,33641589
845,5/12/2021,242.16,244.38,238.07,239,36684370
846,5/13/2021,241.8,245.6,241.42,243.03,29624298
847,5/14/2021,245.58,249.18,245.49,248.15,23637263
848,5/17/2021,246.55,246.59,243.52,245.18,24970168
849,5/18/2021,246.27,246.41,242.9,243.08,20167975
850,5/19/2021,239.31,243.23,238.6,243.12,25739807
851,5/20/2021,243.96,247.95,243.86,246.48,21800716
852,5/21/2021,247.56,248.33,244.74,245.17,21863058
853,5/24/2021,247.78,251.16,247.51,250.78,21411547
854,5/25/2021,251.77,252.75,250.82,251.72,17704303
855,5/26/2021,251.43,252.94,250.75,251.49,17771600
856,5/27/2021,251.17,251.48,249.25,249.31,24426244
857,5/28/2021,251,252.08,249.56,249.68,18274942
858,6/1/2021,251.23,251.29,246.96,247.4,23213310
859,6/2/2021,248.12,249.27,245.84,247.3,19406705
860,6/3/2021,245.22,246.34,243,245.71,25307711
861,6/4/2021,247.76,251.65,247.51,250.79,25281094
862,6/7/2021,249.98,254.09,249.81,253.81,23079167
863,6/8/2021,255.16,256.01,252.51,252.57,22454998
864,6/9/2021,253.81,255.53,253.21,253.59,17937634
865,6/10/2021,254.29,257.46,253.67,257.24,24563619
866,6/11/2021,257.98,258.49,256.61,257.89,18999731
867,6/14/2021,257.9,259.95,256.8,259.89,18243135
868,6/15/2021,259.77,259.99,257.68,258.36,18038931
869,6/16/2021,259.4,260.58,254.42,257.38,27219956
870,6/17/2021,256.06,261.75,256.01,260.9,27565537
871,6/18/2021,259.63,262.3,258.75,259.43,37202217
872,6/21/2021,259.82,263.52,257.92,262.63,26696119
873,6/22/2021,262.72,265.79,262.4,265.51,24694090
874,6/23/2021,265.99,266.83,264.43,265.27,19518681
875,6/24/2021,266.16,267.85,265.47,266.69,21446867
876,6/25/2021,266.23,267.25,264.76,265.02,25611113
877,6/28/2021,266.18,268.9,265.91,268.72,19590024
878,6/29/2021,268.86,271.65,267.98,271.4,19937811
879,6/30/2021,270.69,271.36,269.6,270.9,21656457
880,7/1/2021,269.61,271.84,269.6,271.6,16725323
881,7/2/2021,272.82,278,272.5,277.65,26474408
882,7/6/2021,278.03,279.37,274.3,277.66,31565560
883,7/7/2021,279.4,280.69,277.15,279.93,23260031
884,7/8/2021,276.9,278.73,274.87,277.42,24618591
885,7/9/2021,275.72,278.05,275.32,277.94,23916665
886,7/12/2021,279.16,279.77,276.58,277.32,18931695
887,7/13/2021,277.52,282.85,277.39,280.98,26120128
888,7/14/2021,282.35,283.66,280.55,282.51,23113662
889,7/15/2021,282,282.51,279.83,281.03,22604227
890,7/16/2021,282.07,284.1,279.46,280.75,26186848
891,7/19/2021,278.93,280.37,274.45,277.01,32935634
892,7/20/2021,278.03,280.97,276.26,279.32,26259741
893,7/21/2021,278.9,281.52,277.29,281.4,24364320
894,7/22/2021,283.84,286.42,283.42,286.14,23384059
895,7/23/2021,287.37,289.99,286.5,289.67,22768071
896,7/26/2021,289,289.69,286.64,289.05,23176073
897,7/27/2021,289.43,289.58,282.95,286.54,33604073
898,7/28/2021,288.99,290.15,283.83,286.22,33566853
899,7/29/2021,286.24,288.62,286.08,286.5,18168294
900,7/30/2021,285.17,286.66,283.91,284.91,20944846
901,8/2/2021,286.36,286.77,283.74,284.82,16267357
902,8/3/2021,285.42,287.23,284,287.12,17879048
903,8/4/2021,286.22,287.59,284.65,286.51,16191301
904,8/5/2021,286.88,289.63,286.1,289.52,13900167
905,8/6/2021,288.5,289.5,287.62,289.46,16589336
906,8/9/2021,289.75,291.55,287.81,288.33,16117629
907,8/10/2021,288.8,289.25,285.2,286.44,18616578
908,8/11/2021,287.21,288.66,285.86,286.95,13955934
909,8/12/2021,286.63,289.97,286.34,289.81,14570391
910,8/13/2021,289.48,292.9,289.3,292.85,18249046
911,8/16/2021,293.19,294.82,290.02,294.6,22516027
912,8/17/2021,292.39,293.43,291.08,293.08,20075250
913,8/18/2021,292.04,294.82,290.27,290.73,21812985
914,8/19/2021,288.69,297.47,288.64,296.77,29850461
915,8/20/2021,299.72,305.84,298.06,304.36,40817646
916,8/23/2021,303.24,305.4,301.85,304.65,22830157
917,8/24/2021,305.02,305.65,302,302.62,18175774
918,8/25/2021,304.3,304.59,300.42,302.01,20006057
919,8/26/2021,300.99,302.43,298.95,299.09,17666084
920,8/27/2021,298.99,300.87,296.83,299.72,22605726
921,8/30/2021,301.12,304.22,301.06,303.59,16348072
922,8/31/2021,304.42,304.5,301.5,301.88,26285338
923,9/1/2021,302.86,305.19,301.49,301.83,18983826
924,9/2/2021,302.2,303.36,300.18,301.15,16290545
925,9/3/2021,300.99,302.6,300.26,301.14,14751610
926,9/7/2021,301,301.09,298.2,300.18,17184083
927,9/8/2021,299.78,300.61,297.47,300.21,15046819
928,9/9/2021,300.82,302.14,297,297.25,19927000
929,9/10/2021,298.42,299.92,295.38,295.71,19633363
930,9/13/2021,297.55,298.54,294.08,296.99,23652949
931,9/14/2021,299.56,301.39,298.1,299.79,21853433
932,9/15/2021,303.26,305.32,301.82,304.82,28356304
933,9/16/2021,303.76,305.31,300.76,305.22,19550815
934,9/17/2021,304.17,304.5,299.53,299.87,41372457
935,9/20/2021,296.33,298.72,289.52,294.3,38278661
936,9/21/2021,295.69,297.54,294.07,294.8,22364103
937,9/22/2021,296.73,300.22,294.51,298.58,26626342
938,9/23/2021,298.85,300.9,297.53,299.56,18604601
939,9/24/2021,298.23,299.8,296.93,299.35,14998978
940,9/27/2021,296.14,296.47,292.94,294.17,23571742
941,9/28/2021,289.8,290.78,282.75,283.52,43186237
942,9/29/2021,285.1,286.77,283.01,284,26353696
943,9/30/2021,285.71,287.83,281.62,281.92,32343635
944,10/1/2021,282.12,289.98,281.29,289.1,30086280
945,10/4/2021,287.4,287.75,280.25,283.11,31350747
946,10/5/2021,284.05,290.4,284.05,288.76,24993024
947,10/6/2021,285.78,293.63,285.51,293.11,28002559
948,10/7/2021,295.18,296.64,293.92,294.85,20430471
949,10/8/2021,296.22,296.64,293.76,294.85,17685700
950,10/11/2021,292.92,297.97,292.74,294.23,19298634
951,10/12/2021,295.34,295.44,292.35,292.88,17974143
952,10/13/2021,294.91,297.28,293.49,296.31,23424025
953,10/14/2021,299.21,303.27,297.83,302.75,27262902
954,10/15/2021,302.34,304.45,300.52,304.21,25384803
955,10/18/2021,303.57,308.21,302.69,307.29,22729297
956,10/19/2021,308.35,309.3,307.22,308.23,17682139
957,10/20/2021,309.21,309.7,306.11,307.41,16537069
958,10/21/2021,307.17,311.02,306.36,310.76,16918100
959,10/22/2021,310.4,311.09,307.8,309.16,17449332
960,10/25/2021,309.36,309.4,306.46,308.13,17554469
961,10/26/2021,311,312.4,308.6,310.11,28107349
962,10/27/2021,316,326.1,316,323.17,52588690
963,10/28/2021,324.32,324.87,321.36,324.35,26297943
964,10/29/2021,324.13,332,323.9,331.62,34765982
965,11/1/2021,331.36,331.49,326.37,329.37,27073182
966,11/2/2021,330.31,333.45,330,333.13,26487109
967,11/3/2021,333.9,334.9,330.65,334,21500082
968,11/4/2021,332.89,336.54,329.51,336.44,23992202
969,11/5/2021,338.51,338.79,334.42,336.06,22570098
970,11/8/2021,337.3,337.65,334.44,336.99,20897001
971,11/9/2021,337.11,338.72,334.53,335.95,21307370
